Price,Address,Property Type,Beds,Baths,Car,Inspection Time,Area,Agent,RE_URL
Sale by Date Wed 16 Apr 5pm $675k-$715k,"39 Tadstan Drive, Tullamarine",,,,,,,Chamara Adihetty,https://www.realestate.com.au/property-house-vic-tullamarine-147493160
"$650,000 - $715,000","20 Beresford Road, Wollert",,,,,Inspection tomorrow 5:30 pm,,Michael Assaad,https://www.realestate.com.au/property-house-vic-wollert-147767968
"$650,000 - $715,000","4 Ashline Street, Wollert",,,,,Inspection tomorrow 6:00 pm,,Michael Assaad,https://www.realestate.com.au/property-house-vic-wollert-147767948
"$650,000 - $700,000","8 Perease Road, Wollert",,,,,Inspection Sat 19 Apr 12:15 pm,,Hayden Assaad,https://www.realestate.com.au/property-house-vic-wollert-147767888
,"2 Redheugh Street, Craigieburn",,,,,Inspection tomorrow 6:00 pm,,Bikram Sidhu,https://www.realestate.com.au/property-house-vic-craigieburn-147767864
,"22 Countess Circuit, Wollert",,,,,,,Sahil Saran,https://www.realestate.com.au/property-house-vic-wollert-147399696
"AUCTION $650,000 - $715,000","60 Rosedale Drive, Lalor",,,,,Inspection Thu 17 Apr 6:00 pm,,Alex Doucas,https://www.realestate.com.au/property-house-vic-lalor-147767440
,"72 Prince Of Wales Avenue, Mill Park",,,,,,,Larry Li,https://www.realestate.com.au/property-house-vic-mill+park-147491944
,"3 Ziema Court, Thomastown",,,,,Inspection tomorrow 5:30 pm,,Aman Verma,https://www.realestate.com.au/property-house-vic-thomastown-147767156
,"23 Apsley Drive, Mickleham",,,,,,,Amit Verma,https://www.realestate.com.au/property-house-vic-mickleham-143131188
"$700,000 - $730,000","4 Pugh Street, Mernda",,,,,Inspection Thu 17 Apr 12:30 pm,,Tony Huang,https://www.realestate.com.au/property-house-vic-mernda-147766828
"$550,000 - $580,000","56 Sumar Drive, Mickleham",,,,,Inspection Thu 17 Apr 6:00 pm,,Brian Mishra,https://www.realestate.com.au/property-house-vic-mickleham-147491092
"$579,000","1 Tomentosa Court, Donnybrook",,,,,,,Monty Sahni,https://www.realestate.com.au/property-house-vic-donnybrook-147345496
,"14 Bracegirdle Drive, Mickleham",,,,,Inspection Sat 19 Apr 9:30 am,,Jimmy Gill,https://www.realestate.com.au/property-house-vic-mickleham-147345364
,"12 Manley Street, Epping",,,,,Inspection tomorrow 5:45 pm,,Sabin Thapa,https://www.realestate.com.au/property-house-vic-epping-147634068
,"19 Orlando Drive, Roxburgh Park",,,,,Inspection Sat 19 Apr 1:10 pm,,Evan Yousif,https://www.realestate.com.au/property-house-vic-roxburgh+park-147490588
,"7 Times Street, Kalkallo",,,,,Inspection tomorrow 6:00 pm,,Sunil Gandham,https://www.realestate.com.au/property-house-vic-kalkallo-147766104
,"75 Dargile Circuit, Epping",,,,,Inspection Thu 17 Apr 6:00 pm,,Angelina Kalayci,https://www.realestate.com.au/property-house-vic-epping-147577644
"$655,000 - $685,000","4 Rosmead Street, Craigieburn",,,,,,,Karaline Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-147203244
,"16 Ballycarrane Street, Woodstock",,,,,,,Jiten Hooda,https://www.realestate.com.au/property-house-vic-woodstock-147203180
"$699,950","703  Ammendolia Rd, Wollert",,,,,,,Adrian Sullivan,https://www.realestate.com.au/property-house-vic-wollert-147760192
,"6 Ambigua Way, Donnybrook",,,,,,,Karan Singh,https://www.realestate.com.au/property-house-vic-donnybrook-146028184
,"18 Trowbridge Drive, Wollert",,,,,,,Mahadev Dhanuk,https://www.realestate.com.au/property-house-vic-wollert-147343716
,"15 Reminis Drive, Donnybrook",,,,,,,Dharam Rana,https://www.realestate.com.au/property-house-vic-donnybrook-147202096
$579k if eligible for FHOG & land rebates - $609k,"2705 Riceflower Road, Mickleham",,,,,,,Vasu Jalali,https://www.realestate.com.au/property-house-vic-mickleham-147631512
,"55 Mealie Avenue, Mickleham",,,,,,,Harpreet Singh,https://www.realestate.com.au/property-house-vic-mickleham-146728088
"$695,000 - $740,000","22 Heathcote Street, Mickleham",,,,,Inspection tomorrow 5:30 pm,,Michael Fisicaro,https://www.realestate.com.au/property-house-vic-mickleham-147764240
"$680,000 - $720,000","42 Primrose Crescent, Mickleham",,,,,Inspection Sat 19 Apr 1:00 pm,,Daniel Di Battista,https://www.realestate.com.au/property-house-vic-mickleham-147585428
"$630,000 - $660,000","33 Bank Street, Craigieburn",,,,,Inspection Thu 17 Apr 6:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147630904
,"48 Hardwood Grove, Donnybrook",,,,,Inspection tomorrow 5:45 pm,,AJ Pramod Moga,https://www.realestate.com.au/property-house-vic-donnybrook-147342544
"$589,000-$599,000 Offers welcome","11 Yucca Road, Kalkallo",,,,,,,Anshul Trivedi,https://www.realestate.com.au/property-house-vic-kalkallo-147200432
,"13 Bracegirdle Drive, Mickleham",,,,,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-mickleham-146591396
"$650,000 - $680,000","12 Waverley Court, Craigieburn",,,,,Inspection tomorrow 5:15 pm,,Phong Ho,https://www.realestate.com.au/property-house-vic-craigieburn-147534700
"$590,000 - $649,000","13 Sesame Street, Mickleham",,,,,Inspection Sat 19 Apr 12:40 pm,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-mickleham-147629460
,"17 Bracegirdle Drive, Mickleham",,,,,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-mickleham-146591024
,"30 Spreading Road, Mickleham",,,,,Inspection tomorrow 5:00 pm,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-147762332
,"40 Mound Avenue, Donnybrook",,,,,,,Sahib Singh,https://www.realestate.com.au/property-house-vic-donnybrook-146829144
"$680,000 - $748,000","24 Burgess Street, Mernda",,,,,,,John Metaxas,https://www.realestate.com.au/property-house-vic-mernda-147485004
,"21 Bellerive Road, Wollert",,,,,Inspection Sat 19 Apr 1:45 pm,,Sherry Singh,https://www.realestate.com.au/property-house-vic-wollert-147761992
"$675,000 - $725,000","13 Madura Promenade, Mickleham",,,,,,,Mahadev Dhanuk,https://www.realestate.com.au/property-house-vic-mickleham-147761888
"$640,000 - $680,000","17 Corymbia Street, Mickleham",,,,,,,Vic Spano Junior,https://www.realestate.com.au/property-house-vic-mickleham-147340716
"$630,000","20 Ivory Road, Donnybrook",,,,,,,Elia Kakos,https://www.realestate.com.au/property-house-vic-donnybrook-146725928
"AUCTION ESR $590,000 - $649,000","40 Bridgewater Road, Craigieburn",,,,,Inspection tomorrow 6:00 pm,,Con Lonigro,https://www.realestate.com.au/property-house-vic-craigieburn-147628300
"$700,000-$730,000","24 York Parade, Wollert",,,,,,,Nav Singh,https://www.realestate.com.au/property-house-vic-wollert-147577412
,"9 Everett Court, Thomastown",,,,,Inspection Sat 19 Apr 9:30 am,,Paul Rametta,https://www.realestate.com.au/property-house-vic-thomastown-147758092
"$649,000 - $689,900","7 Moonstone Road, Donnybrook",,,,,Inspection tomorrow 6:00 pm,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-donnybrook-147483672
"Auction: $550,000 - $600,000","38 Newton Crescent, Lalor",,,,,Inspection tomorrow 6:30 pm,,Maria Kefalas,https://www.realestate.com.au/property-house-vic-lalor-147627320
,"11 Maryland Road, Kalkallo",,,,,Inspection tomorrow 6:30 pm,,Chetan Chauhan,https://www.realestate.com.au/property-house-vic-kalkallo-147627216
"$610,000 - $630,000","13 Mound Avenue, Donnybrook",,,,,,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-147482904
"$590,000-$610,000","Address available on request, Donnybrook",,,,,,,Inder Ghumman,https://www.realestate.com.au/property-house-vic-donnybrook-146161136
,"17 Mealie Avenue, Mickleham",,,,,Inspection Thu 17 Apr 6:15 pm,,Lem Djemal,https://www.realestate.com.au/property-house-vic-mickleham-147481988
,"15 Greaves Crescent, Kalkallo",,,,,Inspection tomorrow 6:15 pm,,Furat Yosip,https://www.realestate.com.au/property-house-vic-kalkallo-147481644
,"59 Darwinia Drive, Mickleham",,,,,,,Fadi Yousif,https://www.realestate.com.au/property-house-vic-mickleham-145142604
,"130 Alexo Road, Mickleham",,,,,Inspection tomorrow 6:00 pm,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-147757984
"$680,000 - $730,000","9 Bracegirdle Drive, Mickleham",,,,,Inspection tomorrow 5:00 pm,,Inas Sora,https://www.realestate.com.au/property-house-vic-mickleham-147757896
"$635,000 - $665,000","3 Thurles Street, Woodstock",,,,,Inspection Sat 19 Apr 3:30 pm,,Jimmy Gill,https://www.realestate.com.au/property-house-vic-woodstock-147757872
,"Address available on request, Mickleham",,,,,,,Jassi Dhindsa,https://www.realestate.com.au/property-house-vic-mickleham-144403692
CONTACT AGENT ! $650k-$700k,"11 Springs Road, Donnybrook",,,,,Inspection Sat 19 Apr 1:15 pm,,Abraham Pitros,https://www.realestate.com.au/property-house-vic-donnybrook-147757592
"$599,000-$650,000","27 Foxley Crescent, Mickleham",,,,,,,Ali Faour,https://www.realestate.com.au/property-house-vic-mickleham-146020296
"$580,000 - $620,000","3 Joy Drive, Mickleham",,,,,Inspection Sat 19 Apr 1:30 pm,,Trung Duong,https://www.realestate.com.au/property-house-vic-mickleham-147480188
"$610,000","9  Outback Drive, Doreen",,,,,,,Jude Kattan,https://www.realestate.com.au/property-house-vic-doreen-145262892
,"Address available on request, Mickleham",,,,,Inspection Sat 19 Apr 12:15 pm,,Inder Sandhu,https://www.realestate.com.au/property-house-vic-mickleham-147480016
"$560,000 to $599,000","25 Albida Street, Donnybrook",,,,,Inspection Sat 19 Apr 3:45 pm,,Pir Sidhu,https://www.realestate.com.au/property-house-vic-donnybrook-146019728
,"21 Firnberg Road, Kalkallo",,,,,Inspection Sat 19 Apr 10:00 am,,Param Singh,https://www.realestate.com.au/property-house-vic-kalkallo-147601532
"$570,000 - $599,000","7 Dolerite Place, Epping",,,,,Inspection Thu 17 Apr 5:00 pm,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-epping-147604928
"$680,000 - $710,000","16 Recoil Drive, Doreen",,,,,Inspection Sat 19 Apr 2:00 pm,,Leon El Assaad,https://www.realestate.com.au/property-house-vic-doreen-147623556
"$680,000 - $730,000","11 Castello Street, Mernda",,,,,,,Dean Zammit,https://www.realestate.com.au/property-house-vic-mernda-147755780
"$660,000-$680,00","21 Pongal Road, Kalkallo",,,,,Inspection Thu 17 Apr 5:30 pm,,Ricky Singh,https://www.realestate.com.au/property-house-vic-kalkallo-147478268
PRIVATE SALE | $695K-$755K,"20 Johnson Bowl, Meadow Heights",,,,,,,Alex Briggs,https://www.realestate.com.au/property-house-vic-meadow+heights-147335596
"EOI  $650,000 - $715,000","4 Fadden Place, Epping",,,,,Inspection tomorrow 5:30 pm,,Rose Mickoska,https://www.realestate.com.au/property-house-vic-epping-147621960
,"Address available on request, Kalkallo",,,,,,,Aman Verma,https://www.realestate.com.au/property-house-vic-kalkallo-146824020
,"80 Mortar Ridge, Mernda",,,,,,,Raj Kapoor,https://www.realestate.com.au/property-house-vic-mernda-147477324
,"18 Marlowe Grange, Mernda",,,,,Inspection tomorrow 5:30 pm,,Bhushan Doshi,https://www.realestate.com.au/property-house-vic-mernda-147754376
"$670,000-$720,000","15 Hazelton Drive, Doreen",,,,,,,Aaron Geary,https://www.realestate.com.au/property-house-vic-doreen-147476888
,"3/12 Maher Street, Fawkner",,,,,,,Marwan Abdulwahed,https://www.realestate.com.au/property-house-vic-fawkner-147620712
"$590,000 - $640,000","32 Sodium Street, Kalkallo",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-kalkallo-143667604
$690k - $720k,"10 Boronia Way, Mickleham",,,,,Inspection tomorrow 6:30 pm,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-147456620
"Auction - $650,000 - $700,000","19 Clarke Street, Campbellfield",,,,,Inspection tomorrow 6:00 pm,,Iby Ramaihi,https://www.realestate.com.au/property-house-vic-campbellfield-147620112
"$670,000 - $685,000","10 Cerulean Street, Wollert",,,,,Inspection Thu 17 Apr 6:00 pm,,Robert Sekrevski,https://www.realestate.com.au/property-house-vic-wollert-147334008
"$599,000-$639,000","3 Fritham Street, Donnybrook",,,,,Inspection tomorrow 5:00 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-147333984
"$670,000 - $720,000","4 Caulfield Crescent, Roxburgh Park",,,,,,,Michael Pang,https://www.realestate.com.au/property-house-vic-roxburgh+park-144756636
"$660,000 - $690,000","13 Midanbury Road, Donnybrook",,,,,Inspection tomorrow 5:30 pm,,Sunny Bawa,https://www.realestate.com.au/property-house-vic-donnybrook-147475864
,"19 Gael Court, Mernda",,,,,Inspection tomorrow 5:00 pm,,Mark Lombardo,https://www.realestate.com.au/property-house-vic-mernda-147752476
,"7 Nowell Court, Roxburgh Park",,,,,,,Jimmy Gill,https://www.realestate.com.au/property-house-vic-roxburgh+park-147474912
"ESR: $670,000 - $737,000","4 Jezwing Avenue, South Morang",,,,,Inspection tomorrow 6:00 pm,,Tony Ong,https://www.realestate.com.au/property-house-vic-south+morang-147618944
,"2 Kenora Way, Mickleham",,,,,,,Inder Jassar,https://www.realestate.com.au/property-house-vic-mickleham-146717868
"$660,000 - $710,000","21 Cantera Avenue, Doreen",,,,,Inspection tomorrow 5:00 pm,,Renee Cornish,https://www.realestate.com.au/property-house-vic-doreen-147618540
"$690,000 - $750,000","77 Garrong Avenue, Wollert",,,,,Inspection Sat 19 Apr 12:30 pm,,Sharukh Shaik,https://www.realestate.com.au/property-house-vic-wollert-147332764
"ESR: $600,000 - $650,000","12 Angora Crescent, Doreen",,,,,Inspection Thu 17 Apr 5:00 pm,,Luke El Moussalli,https://www.realestate.com.au/property-house-vic-doreen-147750684
"$690,000 - $740,000","36 Chenin Street, Wollert",,,,,,,Robert Sekrevski,https://www.realestate.com.au/property-house-vic-wollert-147331516
,"11 Yancey Street, Donnybrook",,,,,,,Kabir Nagpal,https://www.realestate.com.au/property-house-vic-donnybrook-146820796
,"10 Balvicar Way, Mernda",,,,,Inspection Sat 19 Apr 2:30 pm,,Petar Djeparoski,https://www.realestate.com.au/property-house-vic-mernda-147750264
"$620,000-$660,000","Address available on request, Wollert",,,,,,,Mack Mithewal,https://www.realestate.com.au/property-house-vic-wollert-143522252
"$690,000 - $750,000","13 Tamarack Street, Kalkallo",,,,,Inspection tomorrow 6:30 pm,,AJ Pramod Moga,https://www.realestate.com.au/property-house-vic-kalkallo-147750084
"$590,000 - $649,000","4 Magnesium Road, Kalkallo",,,,,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-kalkallo-146946200
,"25 Whitebark Street, Wollert",,,,,,,Ola Alsalemy,https://www.realestate.com.au/property-house-vic-wollert-145257344
,"7 Wallace Place, Mill Park",,,,,Inspection Tue 22 Apr 5:00 pm,,Mark Lombardo,https://www.realestate.com.au/property-house-vic-mill+park-147749576
"GUIDE $630,000 - $670,000","5 Watergum Avenue, Craigieburn",,,,,Inspection tomorrow 6:00 pm,,Joshua Shenouda,https://www.realestate.com.au/property-house-vic-craigieburn-147615104
"$625,000 - $687,500","10 Titanium Street, Kalkallo",,,,,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-kalkallo-146945832
,"16 Corrimbla Avenue, Wollert",,,,,,,,https://www.realestate.com.au/property-house-vic-wollert-142399520
"$680,000 - $735,000","26 Mount Stewart Avenue, Wollert",,,,,Inspection Thu 17 Apr 5:00 pm,,Karaline Sleiman,https://www.realestate.com.au/property-house-vic-wollert-146945624
,"17 Pine Park Dr, Wollert",,,,,Inspection tomorrow 6:15 pm,,Prateek Chaudhary,https://www.realestate.com.au/property-house-vic-wollert-147069772
,"4 Dorrigo Way, Wollert",,,,,Inspection Thu 17 Apr 6:30 pm,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-wollert-147748736
"$669,039","Lot 7401 Blessington Circuit (Merrifield Estate), Mickleham",,,,,,,Viola Vito,https://www.realestate.com.au/property-house-vic-mickleham-147748152
,"4 Mercer Street, Mickleham",,,,,,,Sam Singh,https://www.realestate.com.au/property-house-vic-mickleham-147329552
"$690,000 - $750,000","27 Everard Road, Mernda",,,,,,,Aaron Geary,https://www.realestate.com.au/property-house-vic-mernda-147470940
"$590,000 - $649,000","3 Blaimore Way, Mernda",,,,,Inspection Sat 19 Apr 9:30 am,,Tim Yu,https://www.realestate.com.au/property-house-vic-mernda-147747452
"$690,000 - $740,000","5 Castello Street, Mernda",,,,,,,Aaron Geary,https://www.realestate.com.au/property-house-vic-mernda-147614092
"$640,000 - $690,000","Address available on request, Donnybrook",,,,,,,Karam Virk,https://www.realestate.com.au/property-house-vic-donnybrook-145737620
,"Address available on request, Kalkallo",,,,,,,Gaurika Kohli,https://www.realestate.com.au/property-house-vic-kalkallo-144252596
,"22 Cream Road, Donnybrook",,,,,Inspection Sat 19 Apr 1:00 pm,,Nada Hanna,https://www.realestate.com.au/property-house-vic-donnybrook-147747224
,"21 Bloodwood Street, Kalkallo",,,,,,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-kalkallo-146944128
,"15 Beaconsfield Drive, Mickleham",,,,,Inspection Sat 19 Apr 11:00 am,,Dave Singh,https://www.realestate.com.au/property-house-vic-mickleham-146009760
,"21 The Avenue, South Morang",,,,,Inspection Thu 17 Apr 5:30 pm,,Ron Singh,https://www.realestate.com.au/property-house-vic-south+morang-147746568
"On Site Auction: $630,000 - $670,000","59 Candy Road, Greenvale",,,,,Inspection Sat 19 Apr 11:15 am,,Frankie Azzopardi,https://www.realestate.com.au/property-house-vic-greenvale-147746396
"$660,000 - $680,000","5 Beattie Court, Wollert",,,,,,,Robbie Sandhu,https://www.realestate.com.au/property-house-vic-wollert-146151148
"$690,000 - $699,000","33 Banford Street, Wollert",,,,,,,Karanveer Dhillon,https://www.realestate.com.au/property-house-vic-wollert-147068224
$690K - $750K - Auction Sat 3rd May @ 11AM,"1 Thredbo Court, Epping",,,,,Inspection Sat 19 Apr 12:30 pm,,Mary Argiris,https://www.realestate.com.au/property-house-vic-epping-147744924
"ESR: $570,000 - $627,000","23 Ilani Street, Epping",,,,,Inspection Sat 19 Apr 11:00 am,,Tony Ong,https://www.realestate.com.au/property-house-vic-epping-147744448
,"177 Antares Parade, Kalkallo",,,,,Inspection tomorrow 5:30 pm,,Nada Hanna,https://www.realestate.com.au/property-house-vic-kalkallo-147744176
"ESR: $620,000 - $680,000","5 Honeysuckle Court, Mill Park",,,,,Inspection Sat 19 Apr 10:00 am,,Jay Moxon,https://www.realestate.com.au/property-house-vic-mill+park-147743724
"$640,000 - $660,000","2 Sodium Street, Donnybrook",,,,,,,,https://www.realestate.com.au/property-house-vic-donnybrook-137825690
"ESR: $690,000 - $750,000","34 Mcleans Road, Bundoora",,,,,Inspection Thu 17 Apr 5:00 pm,,Jay Moxon,https://www.realestate.com.au/property-house-vic-bundoora-147743448
"$680,000 - $720,000","24 Ironcap Road, Mickleham",,,,,Inspection tomorrow 5:00 pm,,Inas Sora,https://www.realestate.com.au/property-house-vic-mickleham-147732464
"$680,000 - $730,000","5 Morton Close, Doreen",,,,,,,Paul Chwyla,https://www.realestate.com.au/property-house-vic-doreen-147610736
"PRIVATE SALE | $630,000","7 Millstream Pass, Craigieburn",,,,,Inspection Thu 17 Apr 5:00 pm,,Pierre Hadchiti,https://www.realestate.com.au/property-house-vic-craigieburn-147742332
"$590,000","Address available on request, Kalkallo",,,,,,,Param Singh,https://www.realestate.com.au/property-house-vic-kalkallo-145858968
,"28 Coolangatta Drive, Mickleham",,,,,,,Nitin Batra,https://www.realestate.com.au/property-house-vic-mickleham-145126988
"ESR $630,000 - $660,000","13 Rove Lane, Doreen",,,,,,,Justin Sciola,https://www.realestate.com.au/property-house-vic-doreen-147609700
"ESR $640,000 - $700,000","9 Bunting Crescent, Kalkallo",,,,,,,Rob Stefanovski,https://www.realestate.com.au/property-house-vic-kalkallo-146146260
"$660,000 - $699,000","38 Piano Road, Wollert",,,,,Inspection Sat 19 Apr 1:30 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-wollert-147738756
,"Lot 123 Farranreigh Street, Woodstock",,,,,Inspection Thu 17 Apr 5:30 pm,,Sam Singh,https://www.realestate.com.au/property-house-vic-woodstock-147738532
"ESR $674,900","689 Grand Boulevard, Mickleham",,,,,,,Kawal Gill,https://www.realestate.com.au/property-house-vic-mickleham-145123500
"$658,925","Lot 801 Majorelle Boulevard, Wollert",,,,,,,John Tipene,https://www.realestate.com.au/property-house-vic-wollert-147566144
,"Address available on request, Wollert",,,,,,,Mack Mithewal,https://www.realestate.com.au/property-house-vic-wollert-143775212
,"11 Nagambie Road, Kalkallo",,,,,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-kalkallo-145998800
"$660,000- $ 700,000","10 Kips st, Kalkallo",,,,,,,Inder Ghumman,https://www.realestate.com.au/property-house-vic-kalkallo-146289752
,"Address available on request, Donnybrook",,,,,,,Ankitha Sreedhar,https://www.realestate.com.au/property-house-vic-donnybrook-147059236
"$675,000 - $705,000","22 Scandia Drive, Mickleham",,,,,Inspection tomorrow 6:00 pm,,Terry Singh,https://www.realestate.com.au/property-house-vic-mickleham-147604076
,"9 Currawong Street, Kalkallo",,,,,,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-kalkallo-146812256
,"15 Ballina Crescent, Donnybrook",,,,,Inspection Sat 19 Apr 1:00 pm,,Sahil Kakar,https://www.realestate.com.au/property-house-vic-donnybrook-147604040
"$680,000 - $730,000","17 Viola Street, Donnybrook",,,,,,,Mike Assaad,https://www.realestate.com.au/property-house-vic-donnybrook-147059668
"$650,000 - $710,000","10 Cockrell Road, Mernda",,,,,Inspection Thu 17 Apr 5:00 pm,,John Metaxas,https://www.realestate.com.au/property-house-vic-mernda-147734220
"ESR: $560,000 - $610,000","48 Gyrfalcon Way, Doreen",,,,,Inspection Thu 17 Apr 4:00 pm,,Daniel Leibowitz,https://www.realestate.com.au/property-house-vic-doreen-147734200
"$690,000_$750,000  TWO MASTERS, TWO LIVINGS","26 Janoli  Street, Mickleham",,,,,Inspection tomorrow 5:00 pm,,Virginia Haroun,https://www.realestate.com.au/property-house-vic-mickleham-147527540
"ESR: $700,000 - $750,000","20 Diamond Boulevard, Greensborough",,,,,Inspection Sat 19 Apr 11:00 am,,David Judge,https://www.realestate.com.au/property-house-vic-greensborough-147602948
"$690,000 to $730,000","18 Dodson Way, Kalkallo",,,,,,,James Ferris,https://www.realestate.com.au/property-house-vic-kalkallo-147600352
"$630,000 - $670,000","11 Stainer Way, Donnybrook",,,,,Inspection Sat 19 Apr 1:15 pm,,Vanny Bains,https://www.realestate.com.au/property-house-vic-donnybrook-147462336
"$670,000-$690,00","Address available on request, Wollert",,,,,,,Inder Ghumman,https://www.realestate.com.au/property-house-vic-wollert-145995124
,"24 Jacksonia Drive, Mickleham",,,,,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-145727560
,"11 Stilt Street, Kalkallo",,,,,,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-kalkallo-147058184
"$630,000 - $670,000","4 Hammersley Court, Lalor",,,,,Inspection Thu 17 Apr 5:30 pm,,Karam Virk,https://www.realestate.com.au/property-house-vic-lalor-147733032
"$700,000 - $740,000","49 Belmore Parade, Mickleham",,,,,Inspection Sat 19 Apr 12:00 pm,,Karam Virk,https://www.realestate.com.au/property-house-vic-mickleham-147057956
,"14 Falstone Circuit, Mickleham",,,,,,,Tim Romeril,https://www.realestate.com.au/property-house-vic-mickleham-147602028
,"5 Wyuna Way, Mickleham",,,,,,,Claudia Michaels,https://www.realestate.com.au/property-house-vic-mickleham-146889020
,"Address available on request, Wollert",,,,,,,Dave Singh,https://www.realestate.com.au/property-house-vic-wollert-142507628
,"71 Dargile Circuit,, Epping",,,,,Inspection Thu 17 Apr 4:30 pm,,Manish Sharma,https://www.realestate.com.au/property-house-vic-epping-147731212
,"52 Woodman Circuit, Wollert",,,,,Inspection Thu 17 Apr 5:00 pm,,Pir Sidhu,https://www.realestate.com.au/property-house-vic-wollert-147731032
"$630,000 - $695,000","10 Powers Street, Mernda",,,,,Inspection Sat 19 Apr 11:45 am,,Vanny Bains,https://www.realestate.com.au/property-house-vic-mernda-147730336
"$590,000 to $649,000 - Private Sale","25 Bradshaw Avenue, Craigieburn",,,,,,,Don Jayawardene,https://www.realestate.com.au/property-house-vic-craigieburn-147600768
"ESR $680,000-$735,000","19 River Gum Close, Diamond Creek",,,,,,,Renn Carroll,https://www.realestate.com.au/property-house-vic-diamond+creek-147600464
,"22 Cockatoo Close, South Morang",,,,,,,Justin Sciola,https://www.realestate.com.au/property-house-vic-south+morang-147055460
"$700,000 - $740,000","3 Jacksonia Drive, Mickleham",,,,,,,Mandeep Sekhon,https://www.realestate.com.au/property-house-vic-mickleham-145990196
"$599,900 - $659,890 | TWO MASTERS","20 Sonny Street, Mickleham",,,,,Inspection Thu 17 Apr 5:30 pm,,Sahib Singh,https://www.realestate.com.au/property-house-vic-mickleham-147728668
"$660,000 - $690,000","8 Heaton Road, Donnybrook",,,,,Inspection tomorrow 5:30 pm,,Sharukh Shaik,https://www.realestate.com.au/property-house-vic-donnybrook-147727968
"$600,000 - $660,000","16 Mawson Street, Mickleham",,,,,,,Justin Tong,https://www.realestate.com.au/property-house-vic-mickleham-147598580
"$639,000 - $689,000","32 Camberwell Parade, Mickleham",,,,,Inspection Thu 17 Apr 6:00 pm,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-mickleham-147598304
"$695,000 - $715,000","88 Simmental Road, Wollert",,,,,Inspection Thu 17 Apr 3:30 pm,,Karan Singh,https://www.realestate.com.au/property-house-vic-wollert-147189784
,"12 Times Street, Kalkallo",,,,,Inspection tomorrow 6:00 pm,,Sunil Gandham,https://www.realestate.com.au/property-house-vic-kalkallo-147726844
"$630,000 - $660,000","6 Cerulean Street, Wollert",,,,,Inspection Thu 17 Apr 6:45 pm,,Love Sharma,https://www.realestate.com.au/property-house-vic-wollert-147726140
,"Address available on request, Mickleham",,,,,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-mickleham-140433491
"$660,000 - $680,000","15 Prosecco Street, Wollert",,,,,Inspection Thu 17 Apr 6:30 pm,,Manish Sharma,https://www.realestate.com.au/property-house-vic-wollert-145233472
,"Address available on request, Donnybrook",,,,,,,Bikram Sidhu,https://www.realestate.com.au/property-house-vic-donnybrook-145850012
"Online Auction: $690,000 to $750,000","16 Triller Street, Greenvale",,,,,,,Frankie Azzopardi,https://www.realestate.com.au/property-house-vic-greenvale-147187912
"$624,900","15 Nasturium Street, Kalkallo",,,,,,,Justin Nunn,https://www.realestate.com.au/property-house-vic-kalkallo-147097284
"$699,900","14 Dalgety St, Mickleham",,,,,,,Justin Nunn,https://www.realestate.com.au/property-house-vic-mickleham-147279692
,"8 Kenora Way, Mickleham",,,,,Inspection Thu 17 Apr 5:00 pm,,Carlos Misho,https://www.realestate.com.au/property-house-vic-mickleham-147724380
"$609,000 FIRST HOME BUYERS PRICE","15 Banford Street, Wollert",,,,,,,Adam Viglione,https://www.realestate.com.au/property-house-vic-wollert-147595832
"$695,000 - $725,000","58 Kerrabee Drive, Mernda",,,,,Inspection tomorrow 6:00 pm,,David Wasef,https://www.realestate.com.au/property-house-vic-mernda-147595812
"$660,000 - $695,000","12 Tarragon Way, Mickleham",,,,,Inspection tomorrow 5:00 pm,,Ramazan Yavuz,https://www.realestate.com.au/property-house-vic-mickleham-147723928
,"10 Jum Way, Donnybrook",,,,,Inspection Sat 19 Apr 10:30 am,,Michael Abbas,https://www.realestate.com.au/property-house-vic-donnybrook-147595688
