Price,Address,Property Type,Beds,Baths,Car,Inspection Time,Area,Agent,RE_URL
"$600,000 - $660,000","12 Troidini Entrance, Mickleham",,4,2,1,,,Manar Dindo,https://www.realestate.com.au/property-house-vic-mickleham-146782596
,"12 Millennium Road, Craigieburn",,3,2,2,Inspection tomorrow 2:15 pm,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-craigieburn-146660396
,"248 Toyon Road, Donnybrook",,4,2,2,,312m²,Arvin Nagra,https://www.realestate.com.au/property-house-vic-donnybrook-146779848
,"Address available on request, Donnybrook",,4,2,2,,,Chetan Chauhan,https://www.realestate.com.au/property-house-vic-donnybrook-145553048
,"Address available on request, Craigieburn",,4,2,1,,,Jessica Kaur,https://www.realestate.com.au/property-house-vic-craigieburn-141936944
"$520,000 - $550,000","23 Boomerang Road, Donnybrook",,3,2,1,Inspection tomorrow 11:00 am,,Omar Morsi,https://www.realestate.com.au/property-house-vic-donnybrook-146513024
Architectural Masterpiece with 5.4m Ceilings,"12 Aniseed Street, Mickleham",,4,2,2,Inspection tomorrow 10:30 am,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-mickleham-146777612
"$550,000 - $605,000","18 Clapham Avenue, Wollert",,3,2,2,Inspection tomorrow 1:00 pm,,Con Tsalkos,https://www.realestate.com.au/property-house-vic-wollert-146777472
,"37 Yorkville Road, Kalkallo",,4,2,2,,,Ali Al Saffar,https://www.realestate.com.au/property-house-vic-kalkallo-146655856
,"24 Ironcap Road, Mickleham",,4,3,2,Inspection tomorrow 12:45 pm,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-mickleham-146510404
,"41 Bowenia Avenue, Craigieburn",,3,2,1,Inspection tomorrow 1:30 pm,,Abeer Al-hatab,https://www.realestate.com.au/property-house-vic-craigieburn-146510388
"$640,000 - $660,000","10 Edgedell Avenue, Kalkallo",,4,2,2,,374m²,Joe Sortino,https://www.realestate.com.au/property-house-vic-kalkallo-146654152
"$630,000 - $690,000","10 Strickland Avenue, Mill Park",,3,2,2,Inspection tomorrow 2:15 pm,573m²,John Gioftsidis,https://www.realestate.com.au/property-house-vic-mill+park-147010852
"$630,000 - $660,000","4 Jum Way, Donnybrook",,4,2,2,,312.51m²,Karam Virk,https://www.realestate.com.au/property-house-vic-donnybrook-146233988
,"5 Tucholsky Drive, Kalkallo",,3,2,1,,,Arvin Nagra,https://www.realestate.com.au/property-house-vic-kalkallo-145675168
,"38 Bank Street, Wollert",,3,2,1,Inspection tomorrow 2:00 pm,,Dave Singh,https://www.realestate.com.au/property-house-vic-wollert-147009852
,"70 Quill Circuit, Kalkallo",,4,2,2,Inspection tomorrow 11:00 am,,Aman Nagra,https://www.realestate.com.au/property-house-vic-kalkallo-146863428
"$635,000 - $655,000","38 Ballina Crescent, Donnybrook",,4,2,2,Inspection tomorrow 10:00 am,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-146772360
"ESR $620,000 to $660,000","30 Riesling Street, Wollert",,4,2,2,Inspection tomorrow 2:00 pm,,Mandeep Sekhon,https://www.realestate.com.au/property-house-vic-wollert-146863192
"$500,000 - $550,000","12 Loudon Circuit, Craigieburn",,3,2,1,Inspection tomorrow 11:50 am,,Omar Morsi,https://www.realestate.com.au/property-house-vic-craigieburn-147130032
"$620,000 - $650,000","67 Molesworth Crescent, Donnybrook",,4,2,2,Inspection tomorrow 11:30 am,,Sharukh Shaik,https://www.realestate.com.au/property-house-vic-donnybrook-146649380
,"10 Tatlow Drive, Epping",,3,2,2,Inspection tomorrow 9:30 am,542m²,Mario Tucci,https://www.realestate.com.au/property-house-vic-epping-147006448
"$640,000 - $660,000","19 Cream Road, Donnybrook",,4,2,2,Inspection tomorrow 11:15 am,,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-146648352
$590000 - $620000,"Address available on request, Kalkallo",,4,2,2,,,Robbie Sandhu,https://www.realestate.com.au/property-house-vic-kalkallo-142816984
,"16/5 Linoak Avenue, Lalor",,3,2,2,Inspection tomorrow 9:30 am,148m²,Tim Yu,https://www.realestate.com.au/property-house-vic-lalor-143583316
"$650,000-$710,000","Address available on request, Wollert",,4,2,2,,,Om Minhas,https://www.realestate.com.au/property-house-vic-wollert-146370652
"$590,000 - $645,000","5 Grandstand Way, Wollert",,3,2,2,Inspection tomorrow 11:00 am,,Garvit Mediratta,https://www.realestate.com.au/property-house-vic-wollert-147003684
"$650,000 to $700,000","38 Ironwood Road, Mickleham",,4,2,2,Inspection tomorrow 1:30 pm,,Lana Trpkovski,https://www.realestate.com.au/property-house-vic-mickleham-146223616
"AUCTION $630,000 - $693,000","56 Sandover Drive, Roxburgh Park",,4,2,4,Inspection tomorrow 11:00 am,490m²,Rose Mickoska,https://www.realestate.com.au/property-house-vic-roxburgh+park-147002392
"$714,000 to $785,000 Fully Upgraded House","22 Argon Street, Kalkallo",,4,2,2,Inspection tomorrow 10:00 am,392m²,Lucky Verma,https://www.realestate.com.au/property-house-vic-kalkallo-146857620
"AUCT ESR  $510,000 - $560,000","9 Jasmine Court, Meadow Heights",,3,2,1,Inspection tomorrow 11:30 am,494m²,Rob Stefanovski,https://www.realestate.com.au/property-house-vic-meadow+heights-146894032
,"21 Avisha Way, Greenvale",,5,4,2,Inspection tomorrow 12:00 pm,434m²,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-greenvale-146075928
,"28 Caspian Drive, Craigieburn",,4,2,2,,,Ryan Gaire,https://www.realestate.com.au/property-house-vic-craigieburn-146766120
,"76 Bovine Crescent, Donnybrook",,4,2,1,,,Waseem Gethya,https://www.realestate.com.au/property-house-vic-donnybrook-146075768
,"20 Mealie Avenue, Mickleham",,4,2,2,Inspection tomorrow 11:00 am,,Ali Alsalemy,https://www.realestate.com.au/property-house-vic-mickleham-146766056
"$540,000 - $580,000","27 Telopea Road, Craigieburn",,3,2,1,Inspection tomorrow 2:00 pm,,Inas Sora,https://www.realestate.com.au/property-house-vic-craigieburn-147127068
AUCTION TOMORROW 12PM: $480k - $510k,"7 Jaffa Street, Kalkallo",,3,2,2,Inspection tomorrow 11:30 am,275m²,Ameerul Zulfikar,https://www.realestate.com.au/property-house-vic-kalkallo-147000628
,"14 Creeds Farm Lane, Epping",,3,2,2,Inspection tomorrow 11:30 am,,Ilia Menkinoski,https://www.realestate.com.au/property-house-vic-epping-147126344
"$599,000-$658,900","12 Crossley Crescent, Coolaroo",,5,2,2,,613m²,Habib Kattoura,https://www.realestate.com.au/property-house-vic-coolaroo-146764576
,"30 Rungrado View, Wollert",,4,2,2,Inspection tomorrow 10:00 am,350m²,Sherry Singh,https://www.realestate.com.au/property-house-vic-wollert-147126008
"AUCTION  $550,000 - $605,000","30 Riordan Crescent, Mernda",,3,2,1,Inspection tomorrow 2:00 pm,312m²,Rob Stefanovski,https://www.realestate.com.au/property-house-vic-mernda-147125996
,"13 Vautier Place, South Morang",,3,2,2,Inspection tomorrow 11:00 am,,Daniel Taylor,https://www.realestate.com.au/property-house-vic-south+morang-147125264
"$530,000 - $560,000","17 Powell Street, Craigieburn",,3,2,1,Inspection tomorrow 2:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147125696
"$650,000 - $700,000","15 Cobungra Grove, Wollert",,5,3,2,Inspection tomorrow 10:00 am,,Walter Orlandi,https://www.realestate.com.au/property-house-vic-wollert-145126088
,"11 Midholm Court, Thomastown",,5,3,3,Inspection tomorrow 11:30 am,,Christine Constantinou,https://www.realestate.com.au/property-house-vic-thomastown-147125248
"$500,000-$550,000","26 Thomas Street, Airport West",,4,4,2,,186m²,John Matthews,https://www.realestate.com.au/property-house-vic-airport+west-145926988
"$550,000 - $605,000","24 Lascelles Drive, Lalor",,4,2,2,Inspection tomorrow 3:15 pm,,Hayden Assaad,https://www.realestate.com.au/property-house-vic-lalor-147125088
"$580,000 - $635,000","96 Allumba Way, Wollert",,3,2,2,Inspection tomorrow 3:30 pm,420m²,Michael Assaad,https://www.realestate.com.au/property-house-vic-wollert-147125072
"AUCTION $610,000 - $671,000","5 Butternut Street, Wollert",,4,2,2,Inspection tomorrow 11:00 am,312m²,Joel Viavattene,https://www.realestate.com.au/property-house-vic-wollert-147124924
,"28 Stilt Street, Kalkallo",,4,2,2,Inspection tomorrow 11:00 am,,Gaurika Kohli,https://www.realestate.com.au/property-house-vic-kalkallo-147124376
"On Site Auction: $500,000 - $550,000","22 Prime Street, Mickleham",,3,2,3,Inspection tomorrow 10:00 am,,Frankie Azzopardi,https://www.realestate.com.au/property-house-vic-mickleham-147124272
"($579,000) 6 Bracegirdle Dr Mickleham- B New","Address available on request, Mickleham",,3,2,2,Inspection tomorrow 2:15 pm,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-mickleham-145433296
"ESR $600,000 - $660,000","27 Laxdale Grove, Mickleham",,4,2,2,Inspection tomorrow 1:30 pm,313m²,Aman Verma,https://www.realestate.com.au/property-house-vic-mickleham-146216492
,"1 to 12/61 Black Braes Boulevard, Mernda",,3,2,2,,,Param Singh,https://www.realestate.com.au/property-house-vic-mernda-144450344
"$650,000 - $695,000","31 Koeks Vista, Kalkallo",,4,2,2,Inspection tomorrow 12:45 pm,392m²,Robin Dhalla,https://www.realestate.com.au/property-house-vic-kalkallo-147123972
"$600,000 - $650,000","14 Clowes Street, Mickleham",,3,2,2,,,Paul Rametta,https://www.realestate.com.au/property-house-vic-mickleham-145432908
,"4 Selenium Street, Kalkallo",,4,2,2,Inspection tomorrow 12:30 pm,,Waseem Gethya,https://www.realestate.com.au/property-house-vic-kalkallo-146365436
"$530,000 - $565,000","7 Solitude Lane, Doreen",,3,2,2,Inspection tomorrow 12:30 pm,384m²,Vanny Bains,https://www.realestate.com.au/property-house-vic-doreen-146215928
"$630,000 to $660,000","18 Stonecutter Crescent, Wollert",,4,2,2,,,Param Singh,https://www.realestate.com.au/property-house-vic-wollert-146365256
,"22 Valetta Street, Mickleham",,3,2,2,,,Aayush Sharma,https://www.realestate.com.au/property-house-vic-mickleham-144581672
,"24 Zaatar Street, Mickleham",,4,2,2,Inspection tomorrow 11:30 am,,Mohit Jain,https://www.realestate.com.au/property-house-vic-mickleham-146996328
,"19 Tindari Way, Wollert",,3,2,2,Inspection tomorrow 10:00 am,,Gav Malhotra,https://www.realestate.com.au/property-house-vic-wollert-146995748
"$590,000 - $620,000","22 Tivoli Way, Mickleham",,3,2,2,,,Wahid Baqi,https://www.realestate.com.au/property-house-vic-mickleham-145305196
,"Address available on request, Mickleham",,4,2,2,,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-142807272
"$630,000- $660,000","16 Mawson Street, Mickleham",,4,2,2,Inspection tomorrow 12:15 pm,,Ehab Chmaisse,https://www.realestate.com.au/property-house-vic-mickleham-145918500
,"Address available on request, Donnybrook",,4,2,1,,,Sam Singh,https://www.realestate.com.au/property-house-vic-donnybrook-145055860
,"5a Warnock Street, Broadmeadows",,3,2,2,,,Richard Ali,https://www.realestate.com.au/property-house-vic-broadmeadows-145922036
,"10 Millicent Drive, Craigieburn",,3,2,1,Inspection tomorrow 10:30 am,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-146992748
"$500,000 - $530,000","31 Jacka Street, Mickleham",,3,2,2,Inspection tomorrow 11:00 am,,Adrian Prestileo,https://www.realestate.com.au/property-house-vic-mickleham-147119932
"($611,000 )   9 Dalgety St Mickleham !!","Address available on request, Mickleham",,4,2,1,,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-mickleham-145178376
,"35 Fitzpatrick Circuit, Kalkallo",,3,2,1,,294m²,Mandeep Gagain,https://www.realestate.com.au/property-house-vic-kalkallo-145300068
"ESR: $580,000 - $610,000","74 Arcturus Dr, Kalkallo",,4,2,1,Inspection tomorrow 11:00 am,,Carla Primiano,https://www.realestate.com.au/property-house-vic-kalkallo-146506780
"$560,000-$600,000","15/38 Mallard Circuit, Craigieburn",,4,2,2,Inspection tomorrow 2:00 pm,,Nav Singh,https://www.realestate.com.au/property-house-vic-craigieburn-146988932
,"9 Carignan street, Wollert",,4,2,1,,,Jayant Poonia,https://www.realestate.com.au/property-house-vic-wollert-146357480
"$610,000 - $650,000","31 Viola Street, Donnybrook",,4,2,2,,,Karam Virk,https://www.realestate.com.au/property-house-vic-donnybrook-145917528
"$630,000 - $650,000","59 Compass Crescent, Donnybrook",,4,2,2,Inspection tomorrow 11:00 am,,Andrew Chen,https://www.realestate.com.au/property-house-vic-donnybrook-146900980
,"24 Ambrosia Close, Epping",,4,2,2,Inspection tomorrow 10:00 am,,Bimal Karki,https://www.realestate.com.au/property-house-vic-epping-146757388
"$600,000 - $660,000","110 Arcturus Drive, Kalkallo",,4,2,1,Inspection tomorrow 11:30 am,,Ehab Chmaisse,https://www.realestate.com.au/property-house-vic-kalkallo-147114900
,"20 Prime Street, Mickleham",,4,2,2,Inspection tomorrow 1:00 pm,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-mickleham-147114168
"$530,000 - $580,000","5 Titchfield Road, Donnybrook",,3,2,2,,267m²,Leon El Assaad,https://www.realestate.com.au/property-house-vic-donnybrook-146985160
$25k OFF LIMITED TIME ONLY,"16 Nagambie Road, Kalkallo",,3,2,2,,350m²,Karan Oberoi,https://www.realestate.com.au/property-house-vic-kalkallo-146861628
"$640,000 - $660,000","13 Willaroy Boulevard, Donnybrook",,4,2,2,Inspection tomorrow 3:00 pm,350m²,Farai Katiyo,https://www.realestate.com.au/property-house-vic-donnybrook-147112288
,"5 Cashmore Place, Roxburgh Park",,3,2,2,,,Evan Yousif,https://www.realestate.com.au/property-house-vic-roxburgh+park-146199008
,"12 Marchmont Rise, Craigieburn",,4,2,2,,448m²,Sarwan Sandhu,https://www.realestate.com.au/property-house-vic-craigieburn-145171120
,"6 Chorileana Way, Mickleham",,3,2,1,,,Harry Banga,https://www.realestate.com.au/property-house-vic-mickleham-144685028
"$610,000 - $640,000","8 Black Wattle Road, Craigieburn",,4,2,2,Inspection tomorrow 12:00 pm,350m²,Lovepreet Dhindsa,https://www.realestate.com.au/property-house-vic-craigieburn-147110452
"$499,000 - $539,000","271 Marathon Boulevard, Craigieburn",,3,2,2,Inspection tomorrow 1:10 pm,,Daniel Sacco,https://www.realestate.com.au/property-house-vic-craigieburn-146349700
"SBSD: $650,000 - $700,000","18 Oliver Street, Doreen",,4,2,2,Inspection tomorrow 10:00 am,369m²,Imogen Hammond,https://www.realestate.com.au/property-house-vic-doreen-146982280
"ESR: $540,000 - $594,000","25 Vincent Drive, South Morang",,4,2,2,Inspection tomorrow 12:00 pm,243m²,Tony Ong,https://www.realestate.com.au/property-house-vic-south+morang-146982260
"$600,000 - $660,000","11 Girraween Crescent, Craigieburn",,5,2,2,Inspection tomorrow 11:00 am,,Damien Crivelli,https://www.realestate.com.au/property-house-vic-craigieburn-146981712
,"41 Cascade Terrace, Craigieburn",,4,2,2,Inspection tomorrow 12:00 pm,,Damien Crivelli,https://www.realestate.com.au/property-house-vic-craigieburn-146981700
"$565,000 - $595,000","129A Hothlyn Drive, Craigieburn",,3,2,2,Inspection tomorrow 12:30 pm,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-146981688
,"15 Greenwood Road, Donnybrook",,3,2,1,Inspection tomorrow 11:00 am,,Abdul Sleman,https://www.realestate.com.au/property-house-vic-donnybrook-147108500
$580000-$630000,"8 camphor street, Wollert",,3,2,2,Inspection tomorrow 10:30 am,195.1m²,Ash Bansal,https://www.realestate.com.au/property-house-vic-wollert-146979476
,"8 Bracegirdle Drive, Mickleham",,4,2,2,Inspection tomorrow 12:00 pm,,Sahib Singh,https://www.realestate.com.au/property-house-vic-mickleham-146846852
"AUCTION $635,000 - $685,000","2  Gathray Court, Roxburgh Park",,3,2,8,Inspection tomorrow 4:00 pm,630m²,Alex Doguluer,https://www.realestate.com.au/property-house-vic-roxburgh+park-147105984
"$625,000","5 Turion Drive, Mickleham",,3,2,2,,,Pardeep Kumar,https://www.realestate.com.au/property-house-vic-mickleham-145290236
"$520,000 - $550,000","9 Village Walk, Mernda",,3,2,2,Inspection tomorrow 3:00 pm,,Steve Gruevski,https://www.realestate.com.au/property-house-vic-mernda-146978480
,"152 Elevation Boulevard, Craigieburn",,3,2,1,,396m²,Chetan Chauhan,https://www.realestate.com.au/property-house-vic-craigieburn-140738183
"$560,000 to $595,000","7 & 9 Portswood Drive, Donnybrook",,4,2,1,Inspection tomorrow 11:00 am,,Robbie Sandhu,https://www.realestate.com.au/property-house-vic-donnybrook-146346168
,"24 Aniseed Street, Mickleham",,4,2,2,,365m²,Ryan Gaire,https://www.realestate.com.au/property-house-vic-mickleham-146496896
,"Address available on request, Donnybrook",,4,3,2,,346m²,Manu Kumar,https://www.realestate.com.au/property-house-vic-donnybrook-146496324
,"8 Azure Road, Wollert",,3,2,1,Inspection tomorrow 2:00 pm,,Manish Sharma,https://www.realestate.com.au/property-house-vic-wollert-146976656
$620k - $680k,"959 Pascoe Vale Road, Jacana",,5,2,4,Inspection tomorrow 10:45 am,697m²,Jatin Mehta,https://www.realestate.com.au/property-house-vic-jacana-146976608
AUCTION | $510K-$560K,"13 Simpson Court, Meadow Heights",,3,2,1,Inspection tomorrow 12:15 pm,416m²,Gulsum Okur,https://www.realestate.com.au/property-house-vic-meadow+heights-147102280
,"27 Inkerman Crescent, Mickleham",,4,2,1,,295m²,Usman Naseer,https://www.realestate.com.au/property-house-vic-mickleham-138973715
,"4 Streamside Drive, Craigieburn",,4,2,2,Inspection tomorrow 12:30 pm,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-craigieburn-147101528
"$630,000 - $670,000","12 Alfred Road, Mickleham",,4,2,2,Inspection tomorrow 2:00 pm,350m²,Ameerul Zulfikar,https://www.realestate.com.au/property-house-vic-mickleham-147101416
"$620,000 - $660,000","14 Hurkett Street, Mickleham",,3,2,2,,312.5m²,Nav Sekhon,https://www.realestate.com.au/property-house-vic-mickleham-144677720
"$520,000 - $572,000","34 Gundagai Circuit, Kalkallo",,3,2,2,,262m²,Ron Singh,https://www.realestate.com.au/property-house-vic-kalkallo-146640828
"$635,000","16 Sunlander Way, Doreen",,3,2,1,,320m²,Christian Marchetti,https://www.realestate.com.au/property-house-vic-doreen-146638760
"$570,000-$600,000  OPEN 8 FEB 12:15Pm-12:45pm","37 Rathdowne Drive, Mickleham",,3,2,1,Inspection tomorrow 12:15 pm,,Amrit Aulakh,https://www.realestate.com.au/property-house-vic-mickleham-146185864
,"2 Azure Road, Wollert",,4,2,2,Inspection tomorrow 2:00 pm,,Manish Sharma,https://www.realestate.com.au/property-house-vic-wollert-146973256
,"8 thyridia st, Craigieburn",,3,2,1,,,Jayant Poonia,https://www.realestate.com.au/property-house-vic-craigieburn-146339236
"$519,000 - $569,000","16 Cochrane Avenue, Mickleham",,3,2,2,Inspection tomorrow 2:45 pm,,Romi Sleiman,https://www.realestate.com.au/property-house-vic-mickleham-147097336
"$580,000 - $630,000","16 Burniston Avenue, Craigieburn",,3,2,2,Inspection tomorrow 1:15 pm,615m²,Romi Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-147096924
,"3 Beldi Street, Wollert",,4,2,1,Inspection tomorrow 1:00 pm,,Amit Verma,https://www.realestate.com.au/property-house-vic-wollert-146971180
,"17 Bracegirdle Drive, Mickleham",,3,2,2,,,Mickey (Sween) Arya,https://www.realestate.com.au/property-house-vic-mickleham-146591024
,"10 Arum Walk, Mernda",,3,2,2,Inspection tomorrow 11:00 am,385m²,Ashlee Jade,https://www.realestate.com.au/property-house-vic-mernda-147095128
"ESR: $580,000 - $620,000","572 Findon Road, South Morang",,3,2,2,Inspection tomorrow 12:00 pm,213m²,Hayley Margetts,https://www.realestate.com.au/property-house-vic-south+morang-147094452
,"68 Arena Avenue, Roxburgh Park",,4,3,2,Inspection tomorrow 1:00 pm,,Evan Yousif,https://www.realestate.com.au/property-house-vic-roxburgh+park-133619590
,"17 & 19 Hutch Avenue, Donnybrook",,4,2,2,,,Gee Mahna,https://www.realestate.com.au/property-house-vic-donnybrook-143689428
"$600,000 - $650,000","17 Punchbowl Road, Kalkallo",,4,2,2,,,Dinesh Mann,https://www.realestate.com.au/property-house-vic-kalkallo-146486108
,"13 Isparta Mews, Roxburgh Park",,3,2,2,Inspection tomorrow 11:00 am,,Katrin Danial,https://www.realestate.com.au/property-house-vic-roxburgh+park-147093348
CURRENTLY RENTED FOR $550 PER WEEK !,"10 Ashville Place, Craigieburn",,3,2,1,,337m²,Bikram Singh,https://www.realestate.com.au/property-house-vic-craigieburn-142905560
"$595,000 - $635,000","21 Ovata Grove, Donnybrook",,4,2,2,Inspection tomorrow 11:30 am,,Karaline Sleiman,https://www.realestate.com.au/property-house-vic-donnybrook-146484348
,"5 Finchley Way, Craigieburn",,3,2,1,,,Jay Alvat,https://www.realestate.com.au/property-house-vic-craigieburn-146967564
"$585,000","Address available on request, Kalkallo",,4,2,2,,,Raj Kapoor,https://www.realestate.com.au/property-house-vic-kalkallo-144280964
"$650,000 - $670,000","21 Boilersmith Street, Donnybrook",,4,2,2,,350m²,Johnny Ng,https://www.realestate.com.au/property-house-vic-donnybrook-146633300
"Private Sale $630,000-$650,000","10 Caseys Way, Donnybrook",,4,2,2,Inspection tomorrow 10:15 am,294m²,Raman Arora,https://www.realestate.com.au/property-house-vic-donnybrook-146481532
"$580,000 - $620,000","38 Lincolne Crescent, Roxburgh Park",,3,2,2,Inspection tomorrow 12:30 pm,548m²,Usman Maan,https://www.realestate.com.au/property-house-vic-roxburgh+park-147089004
"$580,000 - $610,000","Address available on request, Donnybrook",,3,2,1,,,Nabin Pradhan,https://www.realestate.com.au/property-house-vic-donnybrook-146177052
"$650,000 - $680,000","17 Beaconsfield Drive, Mickleham",,4,2,2,,,Sam Cagin,https://www.realestate.com.au/property-house-vic-mickleham-146326476
,"4 Glossodia Way, Mickleham",,4,4,2,Inspection tomorrow 11:30 am,,Ali Alsalemy,https://www.realestate.com.au/property-house-vic-mickleham-146630304
,"16 Mumm Street, Wollert",,3,2,1,,,Asmita Kandel,https://www.realestate.com.au/property-house-vic-wollert-145276240
"$599,000 - $658,000","33 Millicent Drive, Craigieburn",,4,2,2,Inspection tomorrow 11:00 am,401m²,Brian Mishra,https://www.realestate.com.au/property-house-vic-craigieburn-146964648
"$630,000 - $670,000","Address available on request, Donnybrook",,4,2,2,,,Jagjeet Tiwana,https://www.realestate.com.au/property-house-vic-donnybrook-146478076
AUCTION | $640K-$680K,"12 Bicknell Court, Broadmeadows",,4,2,2,Inspection tomorrow 10:45 am,,Richard Ali,https://www.realestate.com.au/property-house-vic-broadmeadows-147085776
,"6 Aniseed Street, Mickleham",,4,2,2,,,Ali Al Saffar,https://www.realestate.com.au/property-house-vic-mickleham-146754368
"AUCTION $620,00 - $690,000","10 Blackcurrant Circuit, Mernda",,3,2,2,Inspection tomorrow 10:00 am,,Leon Phillips,https://www.realestate.com.au/property-house-vic-mernda-147084916
"$565,000-$615,000","9 Eastern View, Doreen",,3,2,2,Inspection tomorrow 12:30 pm,256m²,Rayni Jerram,https://www.realestate.com.au/property-house-vic-doreen-147084800
"$630,000 - $685,000","28 Rainham Avenue, Craigieburn",,3,2,1,Inspection tomorrow 1:45 pm,,Karaline Sleiman,https://www.realestate.com.au/property-house-vic-craigieburn-146476080
"$650,000 - $680,000","64 Rulinga Street, Donnybrook",,4,2,2,,,Dinesh Mann,https://www.realestate.com.au/property-house-vic-donnybrook-146753276
,"3 Northampton Way, Donnybrook",,4,2,2,,,Sunil Gandham,https://www.realestate.com.au/property-house-vic-donnybrook-146752836
"$589,607","Lot 3215 Foreshores Drive (Peppercorn Hill Estate), Donnybrook",,3,2,2,,313m²,Craig Payne,https://www.realestate.com.au/property-house-vic-donnybrook-147082168
"$539,000 - $569,000","42 Nasturium Street, Kalkallo",,3,2,1,,,Karan Kamboj,https://www.realestate.com.au/property-house-vic-kalkallo-146960384
"$600,000 - $650,000","14 Bovine Crescent, Donnybrook",,4,2,2,Inspection tomorrow 2:00 pm,,Noor Kaur,https://www.realestate.com.au/property-house-vic-donnybrook-147081252
,"11 Tusmore Rise, Craigieburn",,3,2,2,Inspection tomorrow 11:45 am,400m²,Michael Cananzi,https://www.realestate.com.au/property-house-vic-craigieburn-147081164
,"31 Huntingtower Avenue, Mickleham",,4,2,2,,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-mickleham-146624284
,"3 Humboldt Street, Kalkallo",,4,2,1,Inspection tomorrow 11:45 am,,Ola Alsalemy,https://www.realestate.com.au/property-house-vic-kalkallo-146168448
"$600,000 - $660,000","26 Rotino Crescent, Lalor",,3,2,2,Inspection tomorrow 2:00 pm,320m²,Javit Denizhan,https://www.realestate.com.au/property-house-vic-lalor-147079960
"$560,000 - $595,000","14 Sudbury Street, Mickleham",,3,2,1,Inspection tomorrow 11:15 am,,Mazen Enwia,https://www.realestate.com.au/property-house-vic-mickleham-147079756
"$620,000 - $680,000","7 Mantle Street, Wollert",,4,2,2,Inspection tomorrow 2:15 pm,,Hayden Assaad,https://www.realestate.com.au/property-house-vic-wollert-147079376
"$650,000 - $690,000","8 Riverbark Way, Greenvale",,4,2,2,Inspection tomorrow 10:00 am,400m²,Steph Shepherdson,https://www.realestate.com.au/property-house-vic-greenvale-147079276
"$630,000 - $660,000","9 Dargile Circuit, Epping",,4,2,2,Inspection tomorrow 1:15 pm,,Monty Sahni,https://www.realestate.com.au/property-house-vic-epping-146958284
"$620,000 - $650,000","27 Chelsworth Loop, Craigieburn",,4,2,2,Inspection tomorrow 1:00 pm,,Trish Orrico,https://www.realestate.com.au/property-house-vic-craigieburn-147078544
"$600,000 to $660,000","3 Patch Road, Donnybrook",,4,2,2,Inspection tomorrow 12:00 pm,312m²,Anthony D'Ambros,https://www.realestate.com.au/property-house-vic-donnybrook-146957500
,"15 Cream Road, Donnybrook",,4,2,2,,,Sahib Singh,https://www.realestate.com.au/property-house-vic-donnybrook-146748716
"570,000 - 599,000","44 Winterfell Road, Donnybrook",,3,2,1,Inspection tomorrow 1:45 pm,,Mohit Jain,https://www.realestate.com.au/property-house-vic-donnybrook-147077580
"$599,000-$650,000","12 Callantina Road, Mickleham",,3,2,2,Inspection tomorrow 11:00 am,,Gavy Khangura,https://www.realestate.com.au/property-house-vic-mickleham-147077084
,"72 Rulingia Road, Donnybrook",,4,2,1,Inspection tomorrow 2:00 pm,,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-donnybrook-146620632
,"6 Bonnyview Road, Craigieburn",,4,2,2,Inspection tomorrow 1:00 pm,,Admon Paules,https://www.realestate.com.au/property-house-vic-craigieburn-146748168
"$590,000-$610,000","554 Brookfield Boulevard, Mickleham",,4,2,2,,,Dario Haljeta,https://www.realestate.com.au/property-house-vic-mickleham-146956440
"$640,000 - $660,000","4 Jukes Mews, Donnybrook",,4,2,2,,294m²,Love Sharma,https://www.realestate.com.au/property-house-vic-donnybrook-144653764
"$590,000 - $610,000","Address available on request, Donnybrook",,4,2,1,,244m²,Karandeep Singh,https://www.realestate.com.au/property-house-vic-donnybrook-146467352
,"Address available on request, Mickleham",,4,2,2,,294m²,Moe Al-mnahi,https://www.realestate.com.au/property-house-vic-mickleham-143279424
,"24 Foreshore Drive, Donnybrook",,4,2,2,Inspection tomorrow 3:00 pm,,Ali Celik,https://www.realestate.com.au/property-house-vic-donnybrook-146956036
"Auction | $550,000 - $580,000","56 Marathon Boulevard, Craigieburn",,3,2,1,Inspection tomorrow 2:30 pm,383m²,Michael Sassine,https://www.realestate.com.au/property-house-vic-craigieburn-147075504
"ESR: $619,000 $649,000","16 Cilantro Street, Kalkallo",,4,2,2,,312m²,Tarwinder Kullar,https://www.realestate.com.au/property-house-vic-kalkallo-146618760
